datahora,Fechamento Atual
2008/09/30 12:30,16.19
2008/09/30 12:45,16.32
2008/09/30 13:00,16.45
2008/09/30 13:15,16.54
2008/09/30 13:30,16.74
2008/09/30 13:45,16.7
2008/09/30 14:00,16.76
2008/09/30 14:15,16.9
2008/09/30 14:30,16.9
2008/09/30 14:45,16.9
2008/09/30 15:00,16.87
2008/09/30 15:15,16.87
2008/09/30 15:30,16.8
2008/09/30 15:45,16.79
2008/09/30 16:00,16.82
2008/09/30 16:15,16.71
2008/09/30 16:30,16.98
2008/09/30 16:45,17.26
2008/09/30 17:00,17.49
2008/09/30 17:45,17.43
2008/09/30 18:00,17.4
2008/09/30 18:15,17.4
2008/09/30 18:30,17.34
2008/09/30 18:45,17.31
2008/10/01 10:00,17.14
2008/10/01 10:15,17.21
2008/10/01 10:30,17.06
2008/10/01 10:45,17.03
2008/10/01 11:00,16.84
2008/10/01 11:15,16.8
2008/10/01 11:30,16.79
2008/10/01 11:45,16.8
2008/10/01 12:00,16.8
2008/10/01 12:15,16.89
2008/10/01 12:30,16.99
2008/10/01 12:45,16.99
2008/10/01 13:00,17,17
2008/10/01 13:15,17.08
2008/10/01 13:30,17.31
2008/10/01 13:45,17.26
2008/10/01 14:00,17.16
2008/10/01 14:15,17.16
2008/10/01 14:30,17.43
2008/10/01 14:45,17.39
2008/10/01 15:00,17.43
2008/10/01 15:15,17.49
2008/10/01 15:30,17.56
2008/10/01 15:45,17.45
2008/10/01 16:00,17.56
2008/10/01 16:15,17.57
2008/10/01 16:30,17.74
2008/10/01 16:45,17.66
2008/10/01 17:00,17.49
2008/10/01 17:45,17.46
2008/10/01 18:00,17.52
2008/10/01 18:15,17.55
2008/10/01 18:30,17.48
2008/10/01 18:45,17.48
2008/10/02 10:00,17.25
2008/10/02 10:15,17.26
2008/10/02 10:30,17.32
2008/10/02 10:45,16.8
2008/10/02 11:00,16.96
2008/10/02 11:15,16.8
2008/10/02 11:30,16.7
2008/10/02 11:45,16.85
2008/10/02 12:00,16.65
2008/10/02 12:15,16.78
2008/10/02 12:30,16.8
2008/10/02 12:45,16.89
2008/10/02 13:00,16.82
2008/10/02 13:15,16.71
2008/10/02 13:30,16.63
2008/10/02 13:45,16.63
2008/10/02 14:00,16.37
2008/10/02 14:15,16.47
2008/10/02 14:30,16.37
2008/10/02 14:45,16.11
2008/10/02 15:00,16.05
2008/10/02 15:15,16.07
2008/10/02 15:30,16.02
2008/10/02 15:45,16.38
2008/10/02 16:00,16.38
2008/10/02 16:15,16.29
2008/10/02 16:30,16.56
2008/10/02 16:45,16.52
2008/10/02 17:00,16.48
2008/10/02 17:45,16.54
2008/10/02 18:00,16.63
2008/10/02 18:15,16.46
2008/10/02 18:30,16.46
2008/10/03 10:00,16.76
2008/10/03 10:15,16.7
2008/10/03 10:30,16.79
2008/10/03 10:45,16.79
2008/10/03 11:00,16.83
2008/10/03 11:15,16.81
2008/10/03 11:30,16.79
2008/10/03 11:45,16.79
2008/10/03 12:00,16.89
2008/10/03 12:15,16.6
2008/10/03 12:30,16.63
2008/10/03 12:45,16.66
2008/10/03 13:00,16.48
2008/10/03 13:15,16.35
2008/10/03 13:30,16.45
2008/10/03 13:45,16.44
2008/10/03 14:00,16.44
2008/10/03 14:15,15.94
2008/10/03 14:30,15.86
2008/10/03 14:45,15.76
2008/10/03 15:00,15.93
2008/10/03 15:15,15.65
2008/10/03 15:30,15.64
2008/10/03 15:45,15.88
2008/10/03 16:00,15.66
2008/10/03 16:15,15.56
2008/10/03 16:30,15.38
2008/10/03 16:45,15.56
2008/10/03 17:00,15.34
2008/10/03 17:45,15.38
2008/10/03 18:00,15.38
2008/10/03 18:15,15.38
2008/10/03 18:30,15.5
2008/10/03 18:45,15.53
2008/10/06 10:00,14.16
2008/10/06 10:15,14.06
2008/10/06 10:45,13.85
2008/10/06 11:00,13.64
2008/10/06 11:15,13.23
2008/10/06 11:30,12.63
2008/10/06 12:45,13.48
2008/10/06 13:00,13.7
2008/10/06 13:15,13.71
2008/10/06 13:30,13.65
2008/10/06 13:45,13.44
2008/10/06 14:00,13.3
2008/10/06 14:15,13.49
2008/10/06 14:30,13.64
2008/10/06 14:45,13.59
2008/10/06 15:00,13.53
2008/10/06 15:15,13.37
2008/10/06 15:30,13.56
2008/10/06 15:45,13.56
2008/10/06 16:00,13.93
2008/10/06 16:15,14.16
2008/10/06 16:30,14.08
2008/10/06 16:45,14.64
2008/10/06 17:00,14.64
2008/10/06 17:45,14.72
2008/10/06 18:00,14.72
2008/10/06 18:15,14.72
2008/10/06 18:30,14.74
2008/10/06 18:45,14.68
2008/10/07 10:00,14.46
2008/10/07 10:15,14.87
2008/10/07 10:30,14.92
2008/10/07 10:45,14.8
2008/10/07 11:00,14.61
2008/10/07 11:15,14.72
2008/10/07 11:30,14.7
2008/10/07 11:45,14.46
2008/10/07 12:00,14.37
2008/10/07 12:15,14.01
2008/10/07 12:30,14.25
2008/10/07 12:45,14.27
2008/10/07 13:00,14.3
2008/10/07 13:15,14.19
2008/10/07 13:30,14.18
2008/10/07 13:45,14.17
2008/10/07 14:00,13.97
2008/10/07 14:15,14.01
2008/10/07 14:30,13.97
2008/10/07 14:45,13.8
2008/10/07 15:00,13.84
2008/10/07 15:15,14.16
2008/10/07 15:30,14.29
2008/10/07 15:45,14.1
2008/10/07 16:00,14.03
2008/10/07 16:15,14.06
2008/10/07 16:30,14.22
2008/10/07 16:45,14.31
2008/10/07 17:00,14.16
2008/10/07 17:45,14.16
2008/10/07 18:15,14,14
2008/10/07 18:30,14.06
2008/10/07 18:45,13.93
2008/10/08 10:15,13.01
2008/10/08 10:30,13.61
2008/10/08 10:45,15.2
2008/10/08 11:00,14.88
2008/10/08 11:15,14.55
2008/10/08 11:30,14.31
2008/10/08 11:45,14.27
2008/10/08 12:00,14.16
2008/10/08 12:15,14.79
2008/10/08 12:30,14.55
2008/10/08 12:45,14.55
2008/10/08 13:00,14.46
2008/10/08 13:15,14.47
2008/10/08 13:30,14.3
2008/10/08 13:45,14.31
2008/10/08 14:00,14.47
2008/10/08 14:15,14.6
2008/10/08 14:30,14.72
2008/10/08 14:45,14.66
2008/10/08 15:00,14.61
2008/10/08 15:15,14.72
2008/10/08 15:30,14.68
2008/10/08 15:45,14.7
2008/10/08 16:00,14.56
2008/10/08 16:15,14.46
2008/10/08 16:30,14.31
2008/10/08 16:45,13.87
2008/10/08 17:00,13.76
2008/10/08 17:45,13.76
2008/10/08 18:00,13.64
2008/10/08 18:15,13.76
2008/10/08 18:30,13.76
2008/10/08 18:45,13.76
2008/10/09 10:00,14.31
2008/10/09 10:15,14.12
2008/10/09 10:30,14.37
2008/10/09 10:45,14.42
2008/10/09 11:00,14.43
2008/10/09 11:15,14.27
2008/10/09 11:30,13.8
2008/10/09 11:45,13.91
2008/10/09 12:00,13.93
2008/10/09 12:15,13.99
2008/10/09 12:30,14.09
2008/10/09 12:45,14.16
2008/10/09 13:00,14.18
2008/10/09 13:15,14.08
2008/10/09 13:30,14.07
2008/10/09 13:45,14.02
2008/10/09 14:00,14,14
2008/10/09 14:15,14.08
2008/10/09 14:30,14.06
2008/10/09 14:45,13.95
2008/10/09 15:00,13.84
2008/10/09 15:15,13.67
2008/10/09 15:30,13.6
2008/10/09 15:45,13.49
2008/10/09 16:00,13.2
2008/10/09 16:15,13.32
2008/10/09 16:30,13.03
2008/10/09 16:45,13.12
2008/10/09 17:00,13.05
2008/10/09 17:45,13.12
2008/10/09 18:00,13.16
2008/10/09 18:15,13.05
2008/10/09 18:30,13.03
2008/10/09 18:45,13.16
2008/10/10 10:15,11.37
2008/10/10 10:30,11.42
2008/10/10 11:00,12.66
2008/10/10 11:15,12.76
2008/10/10 11:30,12.6
2008/10/10 11:45,12.47
2008/10/10 12:00,12.26
2008/10/10 12:15,12.31
2008/10/10 12:30,12.21
2008/10/10 12:45,12.22
2008/10/10 13:00,12.41
2008/10/10 13:15,12.47
2008/10/10 13:30,12.57
2008/10/10 13:45,12.59
2008/10/10 14:00,12.5
2008/10/10 14:15,12.56
2008/10/10 14:30,12.47
2008/10/10 14:45,12.46
2008/10/10 15:00,12.54
2008/10/10 15:15,12.31
2008/10/10 15:30,12.27
2008/10/10 15:45,12.42
2008/10/10 16:00,12.55
2008/10/10 16:15,12.96
2008/10/10 16:30,12.98
2008/10/10 16:45,12.76
2008/10/10 17:00,12.59
2008/10/13 10:15,13.73
2008/10/13 10:30,13.8
2008/10/13 10:45,13.61
2008/10/13 11:00,13.71
2008/10/13 11:15,13.93
2008/10/13 11:30,13.81
2008/10/13 11:45,13.81
2008/10/13 12:00,13.95
2008/10/13 12:15,14,13
2008/10/13 12:30,14.26
2008/10/13 12:45,14.47
2008/10/13 13:00,14.73
2008/10/13 13:15,14.7
2008/10/13 13:30,14.76
2008/10/13 13:45,14.66
2008/10/13 14:00,14.7
2008/10/13 14:15,14.64
2008/10/13 14:30,14.69
2008/10/13 14:45,14.6
2008/10/13 15:00,14.6
2008/10/13 15:15,14.61
2008/10/13 15:30,14.76
2008/10/13 15:45,15.09
2008/10/13 16:00,15.17
2008/10/13 16:15,15.08
2008/10/13 16:30,15.28
2008/10/13 16:45,15.43
2008/10/13 17:00,15.52
2008/10/13 17:45,15.38
2008/10/13 18:00,15.39
2008/10/13 18:15,15.56
2008/10/13 18:30,15.64
2008/10/13 18:45,15.74
2008/10/14 10:00,16.46
2008/10/14 10:15,16.6
2008/10/14 10:30,16.48
2008/10/14 10:45,16.24
2008/10/14 11:00,16.02
2008/10/14 11:15,16,16
2008/10/14 11:30,15.81
2008/10/14 11:45,15.77
2008/10/14 12:00,15.5
2008/10/14 12:15,15.6
2008/10/14 12:30,15.76
2008/10/14 12:45,16,15
2008/10/14 13:00,15.91
2008/10/14 13:15,16,15
2008/10/14 13:30,16.09
2008/10/14 13:45,16,16
2008/10/14 14:00,16,16
2008/10/14 14:15,15.99
2008/10/14 14:30,15.86
2008/10/14 14:45,15.68
2008/10/14 15:00,15.68
2008/10/14 15:15,15.68
2008/10/14 15:30,15.43
2008/10/14 15:45,15.51
2008/10/14 16:00,15.64
2008/10/14 16:15,15.63
2008/10/14 16:30,15.82
2008/10/14 16:45,15.91
2008/10/14 17:00,16.11
2008/10/14 17:45,16.07
2008/10/14 18:00,16.06
2008/10/14 18:15,16.06
2008/10/14 18:30,15.88
2008/10/14 18:45,15.84
2008/10/15 10:00,15.34
2008/10/15 10:15,15.34
2008/10/15 10:30,15.34
2008/10/15 10:45,15.26
2008/10/15 11:00,15.08
2008/10/15 11:15,15.16
2008/10/15 11:30,15.06
2008/10/15 11:45,14.98
2008/10/15 12:00,15.06
2008/10/15 12:15,15.04
2008/10/15 12:30,15.26
2008/10/15 12:45,15.18
2008/10/15 13:00,15.18
2008/10/15 13:15,15.1
2008/10/15 13:30,15.07
2008/10/15 13:45,15.05
2008/10/15 14:00,14.76
2008/10/15 14:15,14.66
2008/10/15 15:00,14.43
2008/10/15 15:15,14.59
2008/10/15 15:30,14.51
2008/10/15 15:45,14.43
2008/10/15 16:00,14.34
2008/10/15 16:15,14.3
2008/10/15 16:30,13.93
2008/10/15 16:45,13.29
2008/10/15 17:00,13.67
2008/10/15 17:15,14.42
2008/10/15 17:30,14.36
2008/10/15 18:00,14.37
2008/10/15 18:15,14.46
2008/10/15 18:30,14.37
2008/10/15 18:45,14.53
2008/10/16 10:00,14.46
2008/10/16 10:15,14.55
2008/10/16 10:30,14.28
2008/10/16 11:00,14,14
2008/10/16 11:15,13.53
2008/10/16 11:30,12.89
2008/10/16 11:45,12.81
2008/10/16 12:00,12.47
2008/10/16 12:15,12.42
2008/10/16 12:30,12.86
2008/10/16 12:45,13.02
2008/10/16 13:00,13.23
2008/10/16 13:15,13.19
2008/10/16 13:30,13.21
2008/10/16 13:45,12.84
2008/10/16 14:00,12.69
2008/10/16 14:15,12.66
2008/10/16 14:30,12.74
2008/10/16 14:45,13.09
2008/10/16 15:00,13.02
2008/10/16 15:15,12.87
2008/10/16 15:30,12.88
2008/10/16 15:45,13.01
2008/10/16 16:00,13.62
2008/10/16 16:15,13.31
2008/10/16 16:30,13.48
2008/10/16 16:45,13.6
2008/10/16 17:00,13.48
2008/10/16 17:45,13.56
2008/10/16 18:00,13.6
2008/10/16 18:15,13.64
2008/10/16 18:30,13.66
2008/10/16 18:45,13.6
2008/10/17 10:00,13.08
2008/10/17 10:15,13.35
2008/10/17 10:30,13.2
2008/10/17 10:45,13.48
2008/10/17 11:00,13.23
2008/10/17 11:15,13.25
2008/10/17 11:30,13.23
2008/10/17 11:45,13.24
2008/10/17 12:00,13.38
2008/10/17 12:15,13.41
2008/10/17 12:30,13.45
2008/10/17 12:45,13.36
2008/10/17 13:00,13.39
2008/10/17 13:15,13.58
2008/10/17 13:30,13.6
2008/10/17 13:45,13.66
2008/10/17 14:00,13.58
2008/10/17 14:15,13.48
2008/10/17 14:30,13.59
2008/10/17 14:45,13.47
2008/10/17 15:00,13.36
2008/10/17 15:15,13.32
2008/10/17 15:30,13.18
2008/10/17 15:45,13.09
2008/10/17 16:00,13.03
2008/10/17 16:15,13.01
2008/10/17 16:30,12.99
2008/10/17 16:45,12.83
2008/10/17 17:00,12.7
2008/10/17 17:45,12.93
2008/10/17 18:00,12.72
2008/10/17 18:15,12.91
2008/10/17 18:30,12.86
2008/10/17 18:45,12.78
2008/10/20 11:00,13.16
2008/10/20 11:15,13.08
2008/10/20 11:30,13.13
2008/10/20 11:45,13.07
2008/10/20 12:00,13.01
2008/10/20 12:15,13.02
2008/10/20 12:30,13.03
2008/10/20 12:45,13.07
2008/10/20 13:00,13.09
2008/10/20 13:15,13.14
2008/10/20 13:30,13.13
2008/10/20 13:45,13.13
2008/10/20 14:00,13.24
2008/10/20 14:15,13.26
2008/10/20 14:30,13.24
2008/10/20 14:45,13.35
2008/10/20 15:00,13.44
2008/10/20 15:15,13.64
2008/10/20 15:30,13.6
2008/10/20 15:45,13.56
2008/10/20 16:00,13.58
2008/10/20 16:15,13.48
2008/10/20 16:30,13.58
2008/10/20 16:45,13.48
2008/10/20 17:00,13.56
2008/10/20 17:15,13.55
2008/10/20 17:30,13.64
2008/10/20 17:45,13.64
2008/10/20 18:00,13.61
2008/10/20 18:45,13.53
2008/10/20 19:00,13.56
2008/10/20 19:15,13.44
2008/10/21 11:00,13.28
2008/10/21 11:15,13.23
2008/10/21 11:30,13.56
2008/10/21 11:45,13.45
2008/10/21 12:00,13.48
2008/10/21 12:15,13.66
2008/10/21 12:30,13.61
2008/10/21 12:45,13.48
2008/10/21 13:00,13.56
2008/10/21 13:15,13.53
2008/10/21 13:30,13.54
2008/10/21 13:45,13.32
2008/10/21 14:00,13.33
2008/10/21 14:15,13.48
2008/10/21 14:30,13.39
2008/10/21 14:45,13.2
2008/10/21 15:00,13.25
2008/10/21 15:15,13.38
2008/10/21 15:30,13.41
2008/10/21 15:45,13.36
2008/10/21 16:00,13.35
2008/10/21 16:15,13.56
2008/10/21 16:30,13.6
2008/10/21 16:45,13.56
2008/10/21 17:00,13.61
2008/10/21 17:15,13.44
2008/10/21 17:30,13.43
2008/10/21 17:45,13.35
2008/10/21 18:00,13.38
2008/10/21 18:45,13.21
2008/10/21 19:00,13.32
2008/10/21 19:15,13.16
2008/10/22 11:00,12.93
2008/10/22 11:15,12.96
2008/10/22 11:30,12.97
2008/10/22 11:45,12.83
2008/10/22 12:00,12.89
2008/10/22 12:15,12.6
2008/10/22 12:30,12.67
2008/10/22 12:45,12.6
2008/10/22 13:00,12.42
2008/10/22 13:15,12.33
2008/10/22 13:30,12.28
2008/10/22 13:45,12.26
2008/10/22 14:00,12.21
2008/10/22 14:15,12.36
2008/10/22 14:30,12.33
2008/10/22 14:45,12.26
2008/10/22 15:00,12.2
2008/10/22 15:15,12.09
2008/10/22 15:30,12.09
2008/10/22 15:45,12.28
2008/10/22 16:00,12.13
2008/10/22 16:15,12.17
2008/10/22 16:30,12.01
2008/10/22 16:45,12.09
2008/10/22 17:00,11.98
2008/10/22 17:15,11.93
2008/10/22 18:00,11.97
2008/10/22 18:15,11.72
2008/10/22 19:00,11.92
2008/10/22 19:15,11.82
2008/10/23 11:00,11.33
2008/10/23 11:15,11.1
2008/10/23 11:30,11.06
2008/10/23 11:45,11.15
2008/10/23 12:00,11.37
2008/10/23 12:15,11.33
2008/10/23 12:30,11.48
2008/10/23 12:45,11.64
2008/10/23 13:00,11.63
2008/10/23 13:15,11.48
2008/10/23 13:30,11.46
2008/10/23 13:45,11.38
2008/10/23 14:00,11.23
2008/10/23 14:15,11.06
2008/10/23 14:30,11.04
2008/10/23 14:45,10.98
2008/10/23 15:00,10.83
2008/10/23 15:15,10.77
2008/10/23 15:30,10.75
2008/10/23 15:45,10.67
2008/10/23 16:00,10.54
2008/10/23 16:15,10.51
2008/10/23 16:30,10.64
2008/10/23 16:45,10.56
2008/10/23 17:00,10.77
2008/10/23 17:15,10.71
2008/10/23 17:30,10.78
2008/10/23 17:45,10.75
2008/10/23 18:00,10.74
2008/10/23 18:45,10.84
2008/10/23 19:00,10.78
2008/10/23 19:15,10.73
2008/10/24 11:00,9.83
2008/10/24 11:15,9.64
2008/10/24 11:30,9.69
2008/10/24 11:45,9.88
2008/10/24 12:00,9.86
2008/10/24 12:15,9.87
2008/10/24 12:30,9.8,9
2008/10/24 12:45,9.76
2008/10/24 13:00,9.62
2008/10/24 13:15,9.83
2008/10/24 13:30,9.86
2008/10/24 13:45,9.73
2008/10/24 14:00,9.72
2008/10/24 14:15,9.51
2008/10/24 14:30,9.59
2008/10/24 14:45,9.76
2008/10/24 15:00,9.58
2008/10/24 15:15,9.67
2008/10/24 15:30,9.56
2008/10/24 15:45,9.38
2008/10/24 16:00,9.29
2008/10/24 16:15,9.53
2008/10/24 16:30,9.69
2008/10/24 16:45,9.76
2008/10/24 17:00,9.7,9
 08:-10-24- 17:15,9.73
2008/10/24 17:30,9.51
2008/10/24 17:45,9.59
2008/10/24 18:00,9.56
2008/10/24 18:45,9.62
2008/10/24 19:00,9.62
2008/10/24 19:15,9.62
2008/10/27 11:00,9.26
2008/10/27 11:15,9.71
2008/10/27 11:30,9.66
2008/10/27 11:45,9.77
2008/10/27 12:00,9.86
2008/10/27 12:15,9.8,9
2008/10/27 12:30,9.56
2008/10/27 12:45,9.71
2008/10/27 13:00,9.82
2008/10/27 13:15,9.83
2008/10/27 13:30,9.8,9
2008/10/27 13:45,9.77
2008/10/27 14:00,9.78
2008/10/27 14:15,9.76
2008/10/27 14:30,9.85
2008/10/27 14:45,9.95
2008/10/27 15:00,9.96
2008/10/27 15:15,10.09
2008/10/27 15:30,10.09
2008/10/27 15:45,10.01
2008/10/27 16:00,9.98
2008/10/27 16:15,9.94
2008/10/27 16:30,9.96
2008/10/27 16:45,9.95
2008/10/27 17:00,10.06
2008/10/27 17:15,10.03
2008/10/27 17:30,9.92
2008/10/27 17:45,9.78
2008/10/27 18:00,9.56
2008/10/27 18:45,9.38
2008/10/27 19:00,9.43
2008/10/27 19:15,9.5,9
2008/10/28 11:00,10.39
2008/10/28 11:15,10.34
2008/10/28 11:30,10.16
2008/10/28 11:45,10.43
2008/10/28 12:00,10.39
2008/10/28 12:15,10.22
2008/10/28 12:30,10.15
2008/10/28 12:45,10.06
2008/10/28 13:00,10.04
2008/10/28 13:15,10.07
2008/10/28 13:30,10.13
2008/10/28 13:45,10.09
2008/10/28 14:00,10.15
2008/10/28 14:15,10.13
2008/10/28 14:30,10.26
2008/10/28 14:45,10.36
2008/10/28 15:00,10.64
2008/10/28 15:15,10.46
2008/10/28 15:30,10.47
2008/10/28 15:45,10.34
2008/10/28 16:00,10.23
2008/10/28 16:15,10.32
2008/10/28 16:30,10.39
2008/10/28 16:45,10.38
2008/10/28 17:00,10.34
2008/10/28 17:15,10.44
2008/10/28 17:30,10.46
2008/10/28 17:45,10.39
2008/10/28 18:00,10.44
2008/10/28 18:45,10.39
2008/10/28 19:00,10.44
2008/10/28 19:15,10.39
2008/10/29 11:00,10.96
2008/10/29 11:15,10.82
2008/10/29 11:30,10.76
2008/10/29 11:45,10.83
2008/10/29 12:00,11.1
2008/10/29 12:15,11.16
2008/10/29 12:30,11.13
2008/10/29 12:45,11.16
2008/10/29 13:00,11.18
2008/10/29 13:15,11.18
2008/10/29 13:30,11.14
2008/10/29 13:45,11.26
2008/10/29 14:00,11.3
2008/10/29 14:15,11.28
2008/10/29 14:30,11.41
2008/10/29 14:45,11.37
2008/10/29 15:00,11.36
2008/10/29 15:15,11.19
2008/10/29 15:30,11.32
2008/10/29 15:45,11.39
2008/10/29 16:00,11.46
2008/10/29 16:15,11.46
2008/10/29 16:30,11.4
2008/10/29 16:45,11.3
2008/10/29 17:00,11.33
2008/10/29 17:15,11.61
2008/10/29 17:30,11.98
2008/10/29 17:45,12.09
2008/10/29 18:00,11.86
2008/10/29 18:45,11.63
2008/10/29 19:00,11.63
2008/10/29 19:15,11.76
2008/10/30 11:00,12.58
2008/10/30 11:15,12.42
2008/10/30 11:30,12.47
2008/10/30 11:45,12.52
2008/10/30 12:00,12.71
2008/10/30 12:15,12.74
2008/10/30 12:30,12.68
2008/10/30 12:45,12.82
2008/10/30 13:00,13.22
2008/10/30 13:15,13.18
2008/10/30 13:30,13.06
2008/10/30 13:45,12.96
2008/10/30 14:00,12.94
2008/10/30 14:15,12.84
2008/10/30 14:30,12.84
2008/10/30 14:45,12.54
2008/10/30 15:00,12.63
2008/10/30 15:15,12.56
2008/10/30 15:30,12.46
2008/10/30 15:45,12.53
2008/10/30 16:00,12.65
2008/10/30 16:15,12.59
2008/10/30 16:30,12.54
2008/10/30 16:45,12.76
2008/10/30 17:00,12.81
2008/10/30 17:15,12.76
2008/10/30 17:30,12.92
2008/10/30 17:45,13,12
2008/10/30 18:00,13.09
2008/10/30 18:45,12.9
2008/10/30 19:00,12.98
2008/10/30 19:15,12.89
2008/10/31 11:00,12.25
2008/10/31 11:15,12.34
2008/10/31 11:30,12.51
2008/10/31 11:45,12.47
2008/10/31 12:00,12.7
2008/10/31 12:15,12.69
2008/10/31 12:30,12.81
2008/10/31 12:45,12.93
2008/10/31 13:00,12.9
2008/10/31 13:15,13,12
2008/10/31 13:30,12.93
2008/10/31 13:45,12.89
2008/10/31 14:00,13.04
2008/10/31 14:15,12.98
2008/10/31 14:30,12.96
2008/10/31 14:45,13.08
2008/10/31 15:00,13.26
2008/10/31 15:15,13.62
2008/10/31 15:30,13.46
2008/10/31 15:45,13.29
2008/10/31 16:00,13.24
2008/10/31 16:15,13.2
2008/10/31 16:30,13.23
2008/10/31 16:45,13.29
2008/10/31 17:00,13.23
2008/10/31 17:15,13.05
2008/10/31 17:30,13.06
2008/10/31 17:45,12.86
2008/10/31 18:00,12.83
2008/11/03 11:30,14.72
2008/11/03 11:45,15.1
2008/11/03 12:00,15.1
2008/11/03 12:15,15.1
2008/11/03 12:30,14.86
2008/11/03 12:45,14.58
2008/11/03 13:00,14.33
2008/11/03 13:15,14.42
2008/11/03 13:30,14.55
2008/11/03 13:45,14.61
2008/11/03 14:00,14.61
2008/11/03 14:15,14.56
2008/11/03 14:30,14.72
2008/11/03 14:45,14.76
2008/11/03 15:00,14.73
2008/11/03 15:15,14.7
2008/11/03 15:30,14.75
2008/11/03 15:45,14.79
2008/11/03 16:00,14.9
2008/11/03 16:15,14.98
2008/11/03 16:30,14.87
2008/11/03 16:45,14.81
2008/11/03 17:00,14.71
2008/11/03 17:15,14.76
2008/11/03 17:30,14.79
2008/11/03 17:45,14.94
2008/11/03 18:00,14.93
2008/11/03 18:45,14.89
2008/11/03 19:00,14.79
2008/11/03 19:15,14.79
2008/11/04 11:00,15.77
2008/11/04 11:15,16.43
2008/11/04 11:30,16.21
2008/11/04 11:45,15.93
2008/11/04 12:00,15.76
2008/11/04 12:15,15.85
2008/11/04 12:30,15.89
2008/11/04 12:45,15.99
2008/11/04 13:00,16.05
2008/11/04 13:15,16.09
2008/11/04 13:30,16.09
2008/11/04 13:45,16.12
2008/11/04 14:00,16.09
2008/11/04 14:15,16.06
2008/11/04 14:30,16.15
2008/11/04 14:45,16.07
2008/11/04 15:00,15.94
2008/11/04 15:15,15.88
2008/11/04 15:30,15.88
2008/11/04 15:45,15.94
2008/11/04 16:00,15.92
2008/11/04 16:15,15.94
2008/11/04 16:30,15.95
2008/11/04 16:45,15.87
2008/11/04 17:00,15.69
2008/11/04 17:15,15.71
2008/11/04 17:30,15.83
2008/11/04 17:45,15.61
2008/11/04 18:00,15.64
2008/11/04 18:45,15.94
2008/11/04 19:00,15.88
2008/11/04 19:15,15.86
2008/11/05 11:00,15.45
2008/11/05 11:15,15.19
2008/11/05 11:30,15.22
2008/11/05 11:45,15.2
2008/11/05 12:00,15.07
2008/11/05 12:15,15.08
2008/11/05 12:30,15.03
2008/11/05 12:45,15.16
2008/11/05 13:00,15.22
2008/11/05 13:15,15.24
2008/11/05 13:30,15.22
2008/11/05 13:45,15.17
2008/11/05 14:00,15.18
2008/11/05 14:15,14.82
2008/11/05 14:30,14.59
2008/11/05 14:45,14.45
2008/11/05 15:00,14.28
2008/11/05 15:15,14.08
2008/11/05 15:30,14.13
2008/11/05 15:45,14.1
2008/11/05 16:00,14.23
2008/11/05 16:15,14.1
2008/11/05 16:30,14.16
2008/11/05 16:45,14.07
2008/11/05 17:00,14.1
2008/11/05 17:15,14.11
2008/11/05 17:30,14.23
2008/11/05 17:45,14.35
2008/11/05 18:00,14.28
2008/11/05 18:45,14.02
2008/11/05 19:00,14.02
2008/11/05 19:15,14.02
2008/11/06 11:00,13.56
2008/11/06 11:15,13.56
2008/11/06 11:30,13.73
2008/11/06 11:45,13.81
2008/11/06 12:00,13.8
2008/11/06 12:15,13.92
2008/11/06 12:30,13.88
2008/11/06 12:45,13.59
2008/11/06 13:00,13.52
2008/11/06 13:15,13.65
2008/11/06 13:30,13.64
2008/11/06 13:45,13.56
2008/11/06 14:00,13.48
2008/11/06 14:15,13.62
2008/11/06 14:30,13.66
2008/11/06 14:45,13.65
2008/11/06 15:00,13.65
2008/11/06 15:15,13.56
2008/11/06 15:30,13.39
2008/11/06 15:45,13.39
2008/11/06 16:00,13.24
2008/11/06 16:15,13.24
2008/11/06 16:30,13.13
2008/11/06 16:45,13.16
2008/11/06 17:00,13.24
2008/11/06 17:15,13.23
2008/11/06 17:30,13.46
2008/11/06 17:45,13.46
2008/11/06 18:00,13.39
2008/11/06 18:45,13.25
2008/11/06 19:00,13.29
2008/11/06 19:15,13.26
2008/11/07 11:00,13.96
2008/11/07 11:15,13.8
2008/11/07 11:30,13.91
2008/11/07 11:45,13.69
2008/11/07 12:00,13.66
2008/11/07 12:15,13.83
2008/11/07 12:30,13.84
2008/11/07 12:45,13.66
2008/11/07 13:00,14,13
2008/11/07 13:15,14.02
2008/11/07 13:30,14.04
2008/11/07 13:45,14.02
2008/11/07 14:00,13.95
2008/11/07 14:15,13.81
2008/11/07 14:30,13.87
2008/11/07 14:45,13.88
2008/11/07 15:00,13.85
2008/11/07 15:15,13.85
2008/11/07 15:30,13.8
2008/11/07 15:45,13.81
2008/11/07 16:00,13.98
2008/11/07 16:15,14.1
2008/11/07 16:30,13.97
2008/11/07 16:45,14.02
2008/11/07 17:00,13.93
2008/11/07 17:15,13.9
2008/11/07 17:30,13.96
2008/11/07 17:45,14.1
2008/11/07 18:00,13.88
2008/11/07 18:45,13.96
2008/11/07 19:00,14.08
2008/11/07 19:15,13.96
2008/11/10 11:00,14.76
2008/11/10 11:15,14.8
2008/11/10 11:30,14.86
2008/11/10 11:45,14.81
2008/11/10 12:00,14.73
2008/11/10 12:15,14.73
2008/11/10 12:30,14.63
2008/11/10 12:45,14.5
2008/11/10 13:00,14.61
2008/11/10 13:15,14.72
